common_name,diameter_breast_height,date_planted,age_description,latitude,longitude
Sandpaper Fig,,2020-06-23,,-37.826871632140005,144.9840135081086
New South Wales Christmas bush,,2020-06-23,,-37.82686411082158,144.9841110803982
Black Wattle,,2020-06-23,,-37.826736475172424,144.9837567826689
Red Pokers,,2020-06-23,,-37.82689344920103,144.98374035315302
Kurrajong,,2020-06-23,,-37.82688815317061,144.9839152363934
Coolgardie Gum,,2020-06-23,,-37.8269553193823,144.9839537414768
Black Wattle,,2020-06-23,,-37.82688742593402,144.98403591477523
New South Wales Christmas bush,,2020-06-23,,-37.82698056702605,144.98409143693488
Red Pokers,,2020-06-23,,-37.82688778879935,144.9835676995967
Black Wattle,,2020-06-23,,-37.82697301480172,144.98405562663442
Sandpaper Fig,,2020-06-23,,-37.82673739403441,144.98386832685807
Black Wattle,,2020-06-23,,-37.82693133895646,144.98391110700592
Mutton-Wood,,2020-06-23,,-37.8267497469881,144.98359508914905
Red Pokers,,2020-06-23,,-37.82680975996671,144.98366844097455
Black Wattle,,2020-06-23,,-37.8267415184385,144.9839460403715
New South Wales Christmas bush,,2020-06-23,,-37.826901930516534,144.9839830301158
New South Wales Christmas bush,,2020-06-23,,-37.826861208409554,144.98414683432478
Sandpaper Fig,,2020-06-23,,-37.82673273654025,144.98384368571894
Rottnest Island Pine,,2020-06-23,,-37.82689829566718,144.98362342552545
Rottnest Island Pine,,2020-06-23,,-37.82687534901606,144.98396216682295
Rottnest Island Pine,,2020-06-23,,-37.826907219902736,144.9838814283909
Blueberry ash,,2020-06-23,,-37.82679161365924,144.98398228328023
UNKNOWN,,2020-06-23,,-37.82691686202698,144.98449195771275
Kurrajong,,2020-06-23,,-37.82689257864162,144.98411053288066
Black Wattle,,2020-06-23,,-37.826776798173896,144.9840801675927
Moreton Bay Fig,,2020-06-23,,-37.82676599759279,144.98410727450798
Blueberry ash,,2020-06-23,,-37.82681939786287,144.98385234753675
New South Wales Christmas bush,,2020-06-23,,-37.82696543230805,144.9840759427831
Rottnest Island Pine,,2020-06-23,,-37.82686885515372,144.98353560766293
Red Pokers,,2020-06-23,,-37.82690040863191,144.98358894281301
Rottnest Island Pine,,2020-06-23,,-37.826885301445316,144.98353822754322
Kurrajong,,2020-06-23,,-37.826953368570784,144.98405559324624
Blueberry ash,,2020-06-23,,-37.82676458982366,144.9838776983165
River Sheoak,,2020-06-23,,-37.826775322540904,144.9840571440454
Bunya pine,,2020-06-23,,-37.82686197664936,144.9836654289945
Rottnest Island Pine,,2020-06-23,,-37.82686227366172,144.98393536883864
UNKNOWN,,2020-06-23,,-37.826925999802825,144.98367300262174
Blueberry ash,,2020-06-23,,-37.82675713433713,144.9837686042945
Mutton-Wood,,2020-06-23,,-37.82678662400793,144.98375405427103
Blueberry ash,,2020-06-23,,-37.82674175618633,144.98369153795048
Rottnest Island Pine,,2020-06-23,,-37.826864699941815,144.98395075436798
tba,,2020-06-23,,-37.826840791354506,144.98366498314553
Rottnest Island Pine,,2020-06-23,,-37.82689451922639,144.98388177407708
Rottnest Island Pine,,2020-06-23,,-37.8268698715145,144.98356864180155
UNKNOWN,,2020-06-23,,-37.82693221832025,144.98442564342344
Red Pokers,,2020-06-23,,-37.82681988077671,144.98375951144155
New South Wales Christmas bush,,2020-06-23,,-37.826861153448235,144.98419625810757
Black Wattle,,2020-06-23,,-37.82688141595884,144.98399017809123
Red Pokers,,2020-06-23,,-37.82685460315275,144.9838400278658
New South Wales Christmas bush,,2020-06-23,,-37.8268457349062,144.98417997638097
New South Wales Christmas bush,,2020-06-23,,-37.82695248673178,144.9840935645196
Red Pokers,,2020-06-23,,-37.826910215879316,144.9836827486629
Black Wattle,,2020-06-23,,-37.8268436681034,144.98409084530257
Old man banksia,,2020-06-25,,-37.8268415469442,144.9832776510517
Coolgardie Gum,,2020-06-25,,-37.826846520871655,144.98331023658295
Rottnest Island Pine,,2020-06-25,,-37.82687929663586,144.98351385028406
Emu tree,,2020-06-25,,-37.82671286575814,144.98335170894384
Pin Cushion Hakea,,2020-06-25,,-37.82674043198131,144.9834774111206
New South Wales Christmas bush,,2020-06-25,,-37.82674184099137,144.98350179982822
New South Wales Christmas bush,,2020-06-25,,-37.826833850863274,144.9834018138921
Old man banksia,,2020-06-25,,-37.8267938143153,144.9835371960069
Black She Oak,,2020-06-25,,-37.826844337981214,144.98429840063105
Old man banksia,,2020-06-25,,-37.826753983312145,144.98345306959712
New South Wales Christmas bush,,2020-06-25,,-37.82674462836158,144.983527741614
Emu tree,,2020-06-25,,-37.82672143805674,144.98337340310903
Old man banksia,,2020-06-25,,-37.82670595645834,144.9834955053998
Old man banksia,,2020-06-25,,-37.82687826698004,144.98344321011564
New South Wales Christmas bush,,2020-06-25,,-37.826847245326924,144.9834472358471
Black She Oak,,2020-06-25,,-37.82693100237243,144.98421776186004
Red Pokers,,2020-06-25,,-37.82680929649527,144.98347826314702
Coolgardie Gum,,2020-06-25,,-37.82686479666362,144.98332496334874
New South Wales Christmas bush,,2020-06-25,,-37.82687442488438,144.9833767366386
New South Wales Christmas bush,,2020-06-25,,-37.82685839498628,144.98341421135396
UNKNOWN,,2020-06-25,,-37.82676560460904,144.98340548967766
UNKNOWN,,2020-06-25,,-37.826723054802706,144.98351514965063
Rottnest Island Pine,,2020-06-25,,-37.82676806174785,144.9834595031894
Emu tree,,2020-06-25,,-37.82683527162005,144.9835110722665
Old man banksia,,2020-06-25,,-37.82685083625163,144.98326228742258
Rottnest Island Pine,,2020-06-25,,-37.82677534596756,144.9833586426105
Rottnest Island Pine,,2020-06-25,,-37.82679782299249,144.98331349385418
Black Wattle,,2020-06-25,,-37.82688604829507,144.98349764684275
Rottnest Island Pine,,2020-06-25,,-37.82685854300287,144.98352282272586
Black Wattle,,2020-06-25,,-37.82689029399714,144.98347719426857
New South Wales Christmas bush,,2020-06-25,,-37.826771628463234,144.98353620936024
Kurrajong,,2020-06-25,,-37.82682157488466,144.98350587802628
Rottnest Island Pine,,2020-06-25,,-37.82682854808273,144.98333424408105
Emu tree,,2020-06-25,,-37.826721035989365,144.98341306541946
Pin Cushion Hakea,,2020-06-25,,-37.82672932980171,144.98345533135284
Black Wattle,,2020-06-25,,-37.82688688326146,144.98345695012839
Black She Oak,,2020-06-25,,-37.826879541967024,144.98424915649534
Red Pokers,,2020-06-25,,-37.82674550188261,144.98337354327984
New South Wales Christmas bush,,2020-06-25,,-37.826859455558335,144.98338668778698
Red Pokers,,2020-06-25,,-37.826794620463154,144.9834579848672
Wilga,,2020-06-25,,-37.826878843317736,144.98347159804246
Coolgardie Gum,,2020-06-25,,-37.826852328813274,144.98334416278564
Emu tree,,2020-06-25,,-37.82677659236245,144.9833156624689
UNKNOWN,,2020-06-25,,-37.82673172401461,144.9834267489993
Black Wattle,,2020-06-25,,-37.82689537934096,144.9835110265619
UNKNOWN,,2020-06-25,,-37.82671946634338,144.98347400537503
Black She Oak,,2020-06-25,,-37.8268801167207,144.9842248273552
UNKNOWN,,2020-06-25,,-37.826849762483015,144.9834731850236
Old man banksia,,2020-06-25,,-37.826879333393954,144.98341602722593
Kurrajong,,2020-06-25,,-37.82683414061821,144.98348713041727
Cimmaron Ash,,2020-06-26,,-37.7927535985237,144.9214719453642
London Plane,,2020-06-29,,-37.81568216946848,144.9665310309633
Peppercorn Tree,,2020-06-29,,-37.79646476498502,144.9311061626086
Desert Ash,,2020-06-29,,-37.79642120779602,144.93104287192165
Lightwood Wattle,,2020-07-04,,-37.7937057502274,144.96508394528047
Red Cedar,,2020-07-04,,-37.79662412835656,144.97362910914723
Chinaberry Tree,,2020-07-04,,-37.802940191678395,144.962179948273
Queensland Bottle Tree,,2020-07-04,,-37.80299324049119,144.96243858243707
Silky Oak,,2020-07-04,,-37.80181884639061,144.96310131684444
Australian teak,,2020-07-04,,-37.80183114467322,144.9635518743948
Chinaberry Tree,,2020-07-04,,-37.80299645645635,144.96216613533795
Green Vase,,2020-07-04,,-37.793023419021644,144.97441227629704
Australian teak,,2020-07-04,,-37.8031068316587,144.9624879333586
Australian teak,,2020-07-04,,-37.80317018587502,144.9630662335824
Red Cedar,,2020-07-04,,-37.796726806604646,144.9745740285739
Coastal Banksia,,2020-07-04,,-37.8278042402127,144.98668241350654
Chinaberry Tree,,2020-07-04,,-37.801728713235256,144.96238156648366
Australian teak,,2020-07-04,,-37.803189017822554,144.9632380136171
Red Cedar,,2020-07-04,,-37.796747963405565,144.97478241596696
Jacaranda,,2020-07-04,,-37.80180008911365,144.96289739605828
Australian teak,,2020-07-04,,-37.803076425423335,144.96223583177877
Lightwood Wattle,,2020-07-04,,-37.79370179634546,144.9649333553521
Red Cedar,,2020-07-04,,-37.79649695854995,144.97243455893243
Black She Oak,,2020-07-04,,-37.82723478281559,144.98557582935504
Lightwood Wattle,,2020-07-04,,-37.794010465529034,144.96503333844026
Silver linden,,2020-07-04,,-37.79429969241576,144.96514509863107
Green Vase,,2020-07-04,,-37.79280445801957,144.9723975341755
Green Vase,,2020-07-04,,-37.79299962427859,144.97420249519644
Queensland Bottle Tree,,2020-07-04,,-37.80170888992407,144.9625483857875
Cape Chestnut,,2020-07-04,,-37.80185506360966,144.96346546773083
Lightwood Wattle,,2020-07-04,,-37.79384509913164,144.9650333335306
Sweet Bursaria,,2020-07-05,,-37.780931308772146,144.95193788346833
Sweet Bursaria,,2020-07-05,,-37.780942640806124,144.9521594345736
Sweet Bursaria,,2020-07-05,,-37.781112170388134,144.95235743096268
Sweet Bursaria,,2020-07-05,,-37.78104480015199,144.95347440221283
Sweet Bursaria,,2020-07-05,,-37.78100002665264,144.95222052672108
Sweet Bursaria,,2020-07-05,,-37.78097722517853,144.9526506911551
Drooping sheoak,,2020-07-05,,-37.780983910368626,144.9532738606869
Golden Wattle,,2020-07-05,,-37.781098046556906,144.9528306167321
Golden Wattle,,2020-07-05,,-37.78107916301862,144.95277595553466
Sweet Bursaria,,2020-07-05,,-37.78105302818388,144.95339299155003
Manuka,,2020-07-05,,-37.781112356294116,144.9523266554839
Sweet Bursaria,,2020-07-05,,-37.78079573705019,144.95417082031008
Manna Gum,,2020-07-05,,-37.781050272894966,144.95228045348506
Sweet Bursaria,,2020-07-05,,-37.780957836068026,144.9534536380653
Sweet Bursaria,,2020-07-05,,-37.78091558667098,144.95174892704793
Golden Wattle,,2020-07-05,,-37.78105937287416,144.9527676451891
Sweet Bursaria,,2020-07-05,,-37.78105216478032,144.95222340237027
Sweet Bursaria,,2020-07-05,,-37.780809401858065,144.95419485533208
Sweet Bursaria,,2020-07-05,,-37.78095270677652,144.9536407856871
Sweet Bursaria,,2020-07-05,,-37.780980492986,144.95367362821207
Drooping sheoak,,2020-07-05,,-37.78098001931764,144.95330405706068
Sweet Bursaria,,2020-07-05,,-37.781083255874215,144.95280922444556
Sweet Bursaria,,2020-07-05,,-37.78092022278918,144.95177196191918
Manna Gum,,2020-07-05,,-37.781056016618074,144.95256937705852
Sweet Bursaria,,2020-07-05,,-37.781074160753306,144.9522238171761
Sweet Bursaria,,2020-07-05,,-37.780998979693805,144.9521810424638
Sweet Bursaria,,2020-07-05,,-37.78096051109425,144.9525497580261
Sweet Bursaria,,2020-07-05,,-37.78105418928414,144.95315383660036
Sweet Bursaria,,2020-07-05,,-37.781111787104074,144.95251163391356
Sweet Bursaria,,2020-07-05,,-37.7810378619873,144.9534225906078
Sweet Bursaria,,2020-07-05,,-37.78089055895878,144.95408883889834
Drooping sheoak,,2020-07-05,,-37.781051652642354,144.9534175549207
Sweet Bursaria,,2020-07-05,,-37.78110178813133,144.95273479614647
Sweet Bursaria,,2020-07-05,,-37.7811144109998,144.95222713447643
Sweet Bursaria,,2020-07-05,,-37.78090410439071,144.95195407630928
Sweet Bursaria,,2020-07-05,,-37.78091357817785,144.95189772435697
Sweet Bursaria,,2020-07-05,,-37.781075521663425,144.95265978729026
Sweet Bursaria,,2020-07-05,,-37.78110915252529,144.9527177884694
Golden Wattle,,2020-07-05,,-37.78110941762811,144.9528004409847
Sweet Bursaria,,2020-07-05,,-37.78105775092397,144.95310468748715
Sweet Bursaria,,2020-07-05,,-37.7809257529409,144.95171685423756
Sweet Bursaria,,2020-07-05,,-37.78093527142918,144.95369020380232
Sweet Bursaria,,2020-07-05,,-37.78102719773348,144.95235273634393
Sweet Bursaria,,2020-07-05,,-37.781032765282575,144.95273522462773
Sweet Bursaria,,2020-07-05,,-37.780953040130505,144.95225997414988
Sweet Bursaria,,2020-07-05,,-37.78109592353463,144.95281216768635
Sweet Bursaria,,2020-07-05,,-37.78102942048836,144.95220586313573
Sweet Bursaria,,2020-07-05,,-37.781063233092134,144.95227430506887
Sweet Bursaria,,2020-07-05,,-37.78095410903373,144.95339992125136
Sweet Bursaria,,2020-07-05,,-37.78079373322575,144.95421629286824
Sweet Bursaria,,2020-07-05,,-37.78098993780338,144.9520549180765
Sweet Bursaria,,2020-07-05,,-37.78107784562896,144.95258092385419
Sweet Bursaria,,2020-07-05,,-37.780920722496646,144.9519924494426
Manna Gum,,2020-07-05,,-37.78106231384225,144.95281241378254
Manuka,,2020-07-05,,-37.78109953147618,144.95265163087745
Sweet Bursaria,,2020-07-05,,-37.78093877279531,144.95176077674626
Manuka,,2020-07-05,,-37.781109680435755,144.95269631413908
Sweet Bursaria,,2020-07-05,,-37.78098165141829,144.9526875842065
Golden Wattle,,2020-07-05,,-37.78107319439349,144.95275920221732
Sweet Bursaria,,2020-07-05,,-37.78092205717186,144.95191372701055
Sweet Bursaria,,2020-07-05,,-37.78088558692074,144.95388561976733
Sweet Bursaria,,2020-07-05,,-37.78098753686897,144.95257512725073
Sweet Bursaria,,2020-07-05,,-37.781060882180476,144.9526419107255
Sweet Bursaria,,2020-07-05,,-37.781011738338556,144.9536825312048
Sweet Bursaria,,2020-07-05,,-37.78105383075887,144.9523244102194
Sweet Bursaria,,2020-07-05,,-37.78094630464033,144.95211618693378
Sweet Bursaria,,2020-07-05,,-37.780995557721546,144.95266846579648
Sweet Bursaria,,2020-07-05,,-37.78098931712398,144.95313382588813
Sweet Bursaria,,2020-07-05,,-37.78097373450607,144.9534713664995
Sweet Bursaria,,2020-07-05,,-37.78099618473335,144.9534875517019
Sweet Bursaria,,2020-07-05,,-37.781017108096925,144.9527521204753
Sweet Bursaria,,2020-07-05,,-37.78103146744061,144.9523598852981
Sweet Bursaria,,2020-07-05,,-37.78102240021041,144.9527921688822
Sweet Bursaria,,2020-07-05,,-37.78101752887987,144.95315484796313
Manuka,,2020-07-05,,-37.78107300528614,144.95241653265688
Manuka,,2020-07-05,,-37.78111358344702,144.9522624694138
Manna Gum,,2020-07-05,,-37.7810606470359,144.95274762634963
Sweet Bursaria,,2020-07-05,,-37.78108615589559,144.95273238889527
Sweet Bursaria,,2020-07-05,,-37.78099909179893,144.9527266161203
Sweet Bursaria,,2020-07-05,,-37.78097007971705,144.9535774034166
Sweet Bursaria,,2020-07-05,,-37.78093059739619,144.95173114051423
Sweet Bursaria,,2020-07-05,,-37.781056018354526,144.95223771605322
Sweet Bursaria,,2020-07-05,,-37.78095923982007,144.9536952199291
Sweet Bursaria,,2020-07-05,,-37.781071800956376,144.95220730493256
Sweet Bursaria,,2020-07-05,,-37.781113802277005,144.95224395574775
Sweet Bursaria,,2020-07-05,,-37.78097197814928,144.95352069283516
Manna Gum,,2020-07-05,,-37.781043465718504,144.95223102279832
Manuka,,2020-07-05,,-37.78111195290631,144.95238639061338
Sweet Bursaria,,2020-07-05,,-37.78102045330661,144.95272682149562
Sweet Bursaria,,2020-07-05,,-37.781070674894494,144.95250538811027
Sweet Bursaria,,2020-07-05,,-37.78096482866023,144.9523678557438
Manuka,,2020-07-05,,-37.78110964351245,144.95265271436872
Sweet Bursaria,,2020-07-05,,-37.780994061749695,144.95259277353225
Sweet Bursaria,,2020-07-05,,-37.78097764485698,144.95274741865356
Sweet Bursaria,,2020-07-05,,-37.78106096106984,144.95231467576733
Sweet Bursaria,,2020-07-05,,-37.7810003736992,144.9526448293894
Sweet Bursaria,,2020-07-05,,-37.78104862878404,144.95221180497057
Manuka,,2020-07-05,,-37.78109106378575,144.9526466415265
Sweet Bursaria,,2020-07-05,,-37.78089993209078,144.953850252792
Sweet Bursaria,,2020-07-05,,-37.780964995967636,144.95261594366735
Sweet Bursaria,,2020-07-05,,-37.78095631117639,144.9524014725918
Sweet Bursaria,,2020-07-05,,-37.781000498918665,144.9527972013855
Manna Gum,,2020-07-05,,-37.78105527395649,144.95267181391355
Sweet Bursaria,,2020-07-05,,-37.78097002566073,144.95242834454825
Manuka,,2020-07-05,,-37.7810701806497,144.95239401542162
Sweet Bursaria,,2020-07-05,,-37.78077673658563,144.95416646185762
Sweet Bursaria,,2020-07-05,,-37.78094706275741,144.952221988517
Sweet Bursaria,,2020-07-05,,-37.78104272961368,144.95227680119024
Golden Wattle,,2020-07-05,,-37.7809191594461,144.95204767468863
Sweet Bursaria,,2020-07-05,,-37.78093399488119,144.95392277604194
Sweet Bursaria,,2020-07-05,,-37.78111130657562,144.95253583198695
Sweet Bursaria,,2020-07-05,,-37.78097910823383,144.95194519333444
Sweet Bursaria,,2020-07-05,,-37.78091869017017,144.95170455944137
Manuka,,2020-07-05,,-37.78111470736909,144.95220271439655
Golden Wattle,,2020-07-05,,-37.781108777942606,144.9528362249078
Sweet Bursaria,,2020-07-05,,-37.781030150531755,144.95276107117402
Sweet Bursaria,,2020-07-05,,-37.78102131457419,144.95234608609329
Sweet Bursaria,,2020-07-05,,-37.780957245684185,144.9526470413613
Sweet Bursaria,,2020-07-05,,-37.780898740290866,144.95412403884984
Manna Gum,,2020-07-05,,-37.781057489151856,144.95235859943114
Manuka,,2020-07-05,,-37.78106508061683,144.95240130942025
Sweet Bursaria,,2020-07-05,,-37.78102125952467,144.95307912501087
Sweet Bursaria,,2020-07-05,,-37.781076067276146,144.9523075597796
Manuka,,2020-07-05,,-37.78110952602467,144.95274446093816
Red Box,,2020-07-05,,-37.78137861781005,144.95358452933698
Sweet Bursaria,,2020-07-05,,-37.78111474032096,144.95221497620898
Sweet Bursaria,,2020-07-05,,-37.78103658245874,144.95221349997294
Sweet Bursaria,,2020-07-05,,-37.78096871533837,144.9535974247082
Sweet Bursaria,,2020-07-05,,-37.781038884146305,144.95219038709453
Sweet Bursaria,,2020-07-05,,-37.78098392199456,144.95255899027913
Sweet Bursaria,,2020-07-05,,-37.780977183395756,144.95225431189743
Sweet Bursaria,,2020-07-05,,-37.78090871505957,144.9538889559752
Manuka,,2020-07-05,,-37.78111263037994,144.95231131951732
Manuka,,2020-07-05,,-37.78111282450688,144.9523432199451
Manuka,,2020-07-05,,-37.781111107427954,144.95255548054647
Sweet Bursaria,,2020-07-05,,-37.78098245898172,144.95278589061826
Sweet Bursaria,,2020-07-05,,-37.781046953964214,144.95217767456688
Drooping sheoak,,2020-07-05,,-37.781047239489865,144.9534540106169
Drooping sheoak,,2020-07-09,,-37.78271301949328,144.9420935337022
Lightwood Wattle,,2020-07-09,,-37.78524585562754,144.94298015774265
Drooping sheoak,,2020-07-09,,-37.78278403414353,144.94211427309847
Silver Banksia,,2020-07-10,,-37.79847098045796,144.9451485475576
Blueberry ash,,2020-07-10,,-37.798443603515,144.94492239307795
Rose sheoak,,2020-07-10,,-37.79877751463328,144.94509428359592
Silver Banksia,,2020-07-10,,-37.79849570608833,144.94512980467326
Silver Banksia,,2020-07-10,,-37.798490893691785,144.9451432257564
Crepe Myrtle,,2020-07-10,,-37.79843911320447,144.94488197298836
Black She Oak,,2020-07-10,,-37.79887029364143,144.94507638026886
Black She Oak,,2020-07-10,,-37.79890004474064,144.94507192147398
Pyramid Tree,,2020-07-10,,-37.820789915270346,144.91950688070398
Rose sheoak,,2020-07-10,,-37.79845895424569,144.945063589632
Rose sheoak,,2020-07-10,,-37.798460323391836,144.94508524359233
Silver Banksia,,2020-07-10,,-37.79850509567017,144.94514112862473
Pyramid Tree,,2020-07-10,,-37.82072788778699,144.9225777459715
Black She Oak,,2020-07-10,,-37.798916500546255,144.94506987542107
Black She Oak,,2020-07-10,,-37.798884891567674,144.94507631641187
Pyramid Tree,,2020-07-10,,-37.82078383965068,144.9196322428996
Wattle,,2020-07-10,,-37.82148157472587,144.91489224862863
Coastal Banksia,,2020-07-10,,-37.79850881519346,144.94511672151083
Pyramid Tree,,2020-07-10,,-37.82080197876752,144.91940929691555
Drooping sheoak,,2020-07-10,,-37.798760688626736,144.9450957720446
Blueberry ash,,2020-07-10,,-37.79845510536784,144.9449308191978
Blueberry ash,,2020-07-10,,-37.798445673469466,144.94494289190584
English Elm,,2020-07-14,,-37.823609851811035,144.9815746911699
English Elm,,2020-07-14,,-37.823570439694805,144.9812417534908
English Elm,,2020-07-14,,-37.823580336301696,144.98134066478084
English Elm,,2020-07-14,,-37.82407309485413,144.98365965367225
English Elm,,2020-07-14,,-37.823548933649775,144.98109646517682
English Elm,,2020-07-14,,-37.824121452816215,144.98402598019484
English Elm,,2020-07-14,,-37.82404472523752,144.98342388957553
Wilga,,2020-07-15,,-37.80008100078915,144.94279374640266
Wilga,,2020-07-15,,-37.79982358903242,144.9404767468246
Wilga,,2020-07-15,,-37.79968558180985,144.93936189637458
Wilga,,2020-07-15,,-37.7998752919089,144.94096492073427
Smooth-barked apple,,2020-07-15,,-37.82667968797919,144.98366130188538
Wilga,,2020-07-15,,-37.7996916600344,144.9394414549699
Yellow Box,,2020-07-15,,-37.82823510889431,144.98702064110563
Wilga,,2020-07-15,,-37.79980269934836,144.94027164790603
Wilga,,2020-07-15,,-37.799842772667276,144.94065645307182
Wilga,,2020-07-15,,-37.799794641858306,144.94020770348263
Wilga,,2020-07-15,,-37.799541516299456,144.93786561776574
Drooping sheoak,,2020-07-15,,-37.822320199960195,144.98518016959855
Wilga,,2020-07-15,,-37.799534745628144,144.93779289304135
Wilga,,2020-07-15,,-37.79978907715546,144.94015232130198
Wilga,,2020-07-15,,-37.799728135723285,144.93957411554655
Wilga,,2020-07-15,,-37.80001674028479,144.9422105173193
UNKNOWN,,2020-07-15,,-37.82727530301843,144.98493143865147
Black Wattle,,2020-07-15,,-37.82860926578476,144.98744164985064
Wilga,,2020-07-15,,-37.79973883793885,144.93966558435181
Wilga,,2020-07-15,,-37.80013481766555,144.9432951531627
Wilga,,2020-07-15,,-37.80006149131926,144.94263131104185
Wilga,,2020-07-15,,-37.80014182174851,144.94337627694736
Wilga,,2020-07-15,,-37.799633346485656,144.9388694240219
Wilga,,2020-07-15,,-37.800151997067495,144.94345322416794
Elm,,2020-07-15,,-37.82736845383219,144.98516658765718
Wilga,,2020-07-15,,-37.79964224046901,144.93897082361707
Wilga,,2020-07-15,,-37.79990583411323,144.94123766829338
Drooping sheoak,,2020-07-15,,-37.82231636349311,144.9851982239185
Wilga,,2020-07-15,,-37.79967760664397,144.9392923848465
Wilga,,2020-07-15,,-37.80002145287988,144.9422687628039
Wilga,,2020-07-15,,-37.800028977920995,144.94233840107063
Drooping sheoak,,2020-07-15,,-37.82234451340817,144.9852475592867
Wilga,,2020-07-15,,-37.800052906554164,144.9425680621828
Wilga,,2020-07-15,,-37.800115583635105,144.94311749115863
Wilga,,2020-07-15,,-37.79958879083688,144.9384760006122
Elm,,2020-07-15,,-37.82740856442652,144.9853197862006
Wilga,,2020-07-15,,-37.800126644549735,144.94321417539672
Wilga,,2020-07-15,,-37.799932041307265,144.94146351747992
UNKNOWN,,2020-07-15,,-37.827282425313555,144.98497373694812
Wilga,,2020-07-15,,-37.80000165553667,144.9420486408888
Wilga,,2020-07-15,,-37.7998051960603,144.94033710968327
Black Wattle,,2020-07-15,,-37.82822047464503,144.98701331288993
Wilga,,2020-07-15,,-37.79992251385289,144.94138246419107
Wilga,,2020-07-15,,-37.799581016513834,144.93841284371496
Wilga,,2020-07-15,,-37.80003554268012,144.94240465882484
Blueberry ash,,2020-07-16,,-37.826764955693136,144.9830151286485
Black She Oak,,2020-07-16,,-37.826805899986034,144.98312740087468
Black cypress pine,,2020-07-16,,-37.82648992953085,144.9821323392554
Black Wattle,,2020-07-16,,-37.82661130861575,144.98229479561505
Rottnest Island Pine,,2020-07-16,,-37.82679339119633,144.98297061284677
tba,,2020-07-16,,-37.82668301289071,144.98278217860062
Red Pokers,,2020-07-16,,-37.826645501861776,144.9828755683836
Black cypress pine,,2020-07-16,,-37.82671073530992,144.98286436201212
Black cypress pine,,2020-07-16,,-37.826477843111675,144.9820633640682
Black She Oak,,2020-07-16,,-37.82647755482143,144.981972935316
Rottnest Island Pine,,2020-07-16,,-37.82665006169815,144.98289975763223
Blueberry ash,,2020-07-16,,-37.826529015797846,144.98206253808527
Black cypress pine,,2020-07-16,,-37.82656196431244,144.98220774804633
Black Wattle,,2020-07-16,,-37.82666134002667,144.98251134467648
Black Wattle,,2020-07-16,,-37.82655474497363,144.98209149040673
Black She Oak,,2020-07-16,,-37.82670780796647,144.98275662185813
Red Pokers,,2020-07-16,,-37.82669494860844,144.98300544625758
Old man banksia,,2020-07-16,,-37.82662293951714,144.98241081959262
Coolgardie Gum,,2020-07-16,,-37.826789664991495,144.98291617943735
Emu tree,,2020-07-16,,-37.826733081163475,144.98330605372706
Black Wattle,,2020-07-16,,-37.82660401472329,144.98231090025757
Old man banksia,,2020-07-16,,-37.82683817432345,144.9832491120455
Emu tree,,2020-07-16,,-37.82674182312824,144.98268536830702
UNKNOWN,,2020-07-16,,-37.82683222899957,144.98321768911433
tba,,2020-07-16,,-37.82671713268278,144.9827748870344
Old man banksia,,2020-07-16,,-37.82659416053667,144.98222493564091
Emu tree,,2020-07-16,,-37.826568541896684,144.98239173711855
Black cypress pine,,2020-07-16,,-37.826727456939324,144.98290935234715
Red Pokers,,2020-07-16,,-37.82662347786036,144.98286298889337
Old man banksia,,2020-07-16,,-37.826586160962535,144.98257849308902
Red Pokers,,2020-07-16,,-37.82655115165061,144.98251809504262
Emu tree,,2020-07-16,,-37.826749290584495,144.9832738004221
New South Wales Christmas bush,,2020-07-16,,-37.82679368438828,144.98321919301853
Rottnest Island Pine,,2020-07-16,,-37.82678192591018,144.9829904667094
Black cypress pine,,2020-07-16,,-37.826547080366815,144.9821700928195
Black cypress pine,,2020-07-16,,-37.82654004259793,144.98222743233782
Black She Oak,,2020-07-16,,-37.82671155726573,144.98314905682173
Black Wattle,,2020-07-16,,-37.82658868211592,144.98229438941394
Black cypress pine,,2020-07-16,,-37.826483422595615,144.98209445587642
Rottnest Island Pine,,2020-07-16,,-37.82673258331387,144.98299817269682
Black She Oak,,2020-07-16,,-37.8267126270308,144.98264867074565
Blueberry ash,,2020-07-16,,-37.82652049645719,144.98198085455394
Emu tree,,2020-07-16,,-37.82651828296464,144.98225131591641
New South Wales Christmas bush,,2020-07-16,,-37.826789494016786,144.98302718528578
River red gum,,2020-07-16,,-37.828143839654615,144.98502517614767
UNKNOWN,,2020-07-16,,-37.826770463470616,144.98287898236643
Black cypress pine,,2020-07-16,,-37.82653268956896,144.98237680770552
Black She Oak,,2020-07-16,,-37.826794796602286,144.9830631702571
Blueberry ash,,2020-07-16,,-37.82673081004152,144.9831997726339
Red Pokers,,2020-07-16,,-37.82666855965148,144.9828538082612
Emu tree,,2020-07-16,,-37.82666364176658,144.98262989512892
Black She Oak,,2020-07-16,,-37.82673250731839,144.9826571048416
Black cypress pine,,2020-07-16,,-37.82651696630618,144.9820903609001
Blueberry ash,,2020-07-16,,-37.82673298006134,144.98317914937354
Emu tree,,2020-07-16,,-37.82660903645664,144.98235677715493
Emu tree,,2020-07-16,,-37.82657402544295,144.98214379567113
Emu tree,,2020-07-16,,-37.82655465778248,144.98213898341163
Black Wattle,,2020-07-16,,-37.82668468594606,144.9831270656312
tba,,2020-07-16,,-37.82652453490248,144.98227432285236
